20150712,0000,-999,16,35.4N,75.4W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
20150712,0600,-999,16,35.3N,74.6W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
20150712,1200,-999,16,35.2N,73.6W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
20150712,1800,-999,16,35.3N,72.8W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
20150713,0000,-999,16,35.5N,72.2W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
20150713,0600,-999,10,36.0N,71.1W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999
20150713,1200,-999,11,36.8N,69.4W,40,1005,60,50,20,30,0,0,0,0,0,0,0,0,-999
20150713,1800,-999,11,37.6N,67.5W,45,1003,60,50,20,30,0,0,0,0,0,0,0,0,-999
20150714,0000,-999,11,38.4N,65.7W,45,1004,60,50,20,30,0,0,0,0,0,0,0,0,-999
20150714,0600,-999,11,39.4N,64.1W,45,1004,60,60,40,20,0,0,0,0,0,0,0,0,-999
20150714,1200,-999,11,40.7N,62.0W,45,1004,60,70,60,0,0,0,0,0,0,0,0,0,-999
20150714,1800,-999,11,42.0N,60.0W,40,1004,60,70,60,0,0,0,0,0,0,0,0,0,-999
20150715,0000,-999,16,43.5N,58.2W,35,1004,60,70,60,0,0,0,0,0,0,0,0,0,-999
20150715,0600,-999,16,45.0N,56.9W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,-999
20150715,1200,-999,16,46.0N,55.9W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
