16
19711018, 0000,  , TD, 25.0N,  58.5W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711018, 0600,  , TD, 26.0N,  58.0W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711018, 1200,  , TD, 27.0N,  57.6W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711018, 1800,  , TD, 28.0N,  57.3W,  25, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711019, 0000,  , TD, 29.1N,  57.1W,  25, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711019, 0600,  , TD, 30.0N,  56.8W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711019, 1200,  , TD, 31.1N,  56.3W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711019, 1800,  , TD, 32.5N,  54.7W,  30, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711020, 0000,  , TS, 33.5N,  52.8W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711020, 0600,  , TS, 34.8N,  49.8W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711020, 1200,  , TS, 35.4N,  47.1W,  45,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711020, 1800,  , TS, 36.4N,  42.9W,  45,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711021, 0000,  , TS, 36.7N,  38.3W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711021, 0600,  , EX, 37.0N,  34.6W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
19711021, 1200,  , EX, 38.2N,  30.8W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999
