27
20170416, 0600,  , EX, 35.8N,  50.3W,  55,  992,  180,  180,  360,  360,   90,   90,  180,  180,    0,    0,    0,    0, -999
20170416, 1200,  , EX, 35.1N,  49.5W,  55,  989,  180,  180,  360,  360,   90,   90,  180,  180,    0,    0,    0,    0, -999
20170416, 1800,  , EX, 34.4N,  48.7W,  55,  986,  180,  180,  360,  300,    0,    0,  180,  150,    0,    0,    0,    0, -999
20170417, 0000,  , EX, 33.7N,  47.8W,  50,  987,  180,  180,  360,  300,    0,    0,  180,  150,    0,    0,    0,    0, -999
20170417, 0600,  , EX, 33.2N,  47.0W,  45,  988,  150,  150,  300,  270,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170417, 1200,  , EX, 32.7N,  46.1W,  45,  989,  150,  150,  270,  240,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170417, 1800,  , EX, 32.3N,  45.3W,  40,  991,  150,  150,  240,  210,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170418, 0000,  , EX, 32.1N,  44.7W,  40,  993,  150,  150,  240,  210,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170418, 0600,  , EX, 31.9N,  44.4W,  35,  994,  150,  150,  240,  210,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170418, 1200,  , EX, 31.6N,  44.1W,  35,  995,  150,  150,  240,  210,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170418, 1800,  , EX, 31.1N,  43.5W,  30,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170419, 0000,  , SD, 31.1N,  42.6W,  30,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170419, 0600,  , SD, 31.3N,  41.8W,  30,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170419, 1200,  , SD, 31.7N,  41.1W,  30,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170419, 1800,  , SD, 32.1N,  40.4W,  30,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170420, 0000,  , TD, 32.8N,  39.6W,  30,  996,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170420, 0600,  , TS, 33.8N,  39.2W,  35,  994,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170420, 1200,  , TS, 35.4N,  39.6W,  35,  994,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170420, 1800,  , TS, 37.3N,  40.7W,  40,  992,   90,   90,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170421, 0000,  , TS, 39.0N,  43.0W,  45,  990,  120,   90,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20170421, 0600,  , TS, 40.0N,  46.3W,  45,  990,  120,   90,    0,  120,    0,    0,    0,    0,    0,    0,    0,    0, -999
